deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
1,DEPTH,1787122239036179,1787122239039905,1787122239060631
1,DEPTH,1787122239069509,1787122239073235,1787122239093764
1,DEPTH,1787122239102844,1787122239106571,1787122239127378
1,DEPTH,1787122239136180,1787122239139907,1787122239160888
1,DEPTH,1787122239169531,1787122239173259,1787122239193963
1,DEPTH,1787122239202844,1787122239206572,1787122239227132
1,DEPTH,1787122239236178,1787122239239907,1787122239260433
1,DEPTH,1787122239269513,1787122239273242,1787122239293817
1,DEPTH,1787122239302846,1787122239306576,1787122239327227
1,DEPTH,1787122239336184,1787122239339914,1787122239360647
1,DEPTH,1787122239369512,1787122239373242,1787122239393776
1,DEPTH,1787122239402852,1787122239406583,1787122239427295
1,DEPTH,1787122239436185,1787122239439916,1787122239460457
1,DEPTH,1787122239469514,1787122239473246,1787122239493969
1,DEPTH,1787122239502849,1787122239506581,1787122239527079
1,DEPTH,1787122239536184,1787122239539917,1787122239560426
1,DEPTH,1787122239536184,1787122239539917,1787122239593998
1,DEPTH,1787122239602848,1787122239606581,1787122239627326
1,DEPTH,1787122239636184,1787122239639918,1787122239660470
1,DEPTH,1787122239669518,1787122239673253,1787122239693972
1,DEPTH,1787122239702849,1787122239706708,1787122239727114
1,DEPTH,1787122239736187,1787122239740047,1787122239760784
1,DEPTH,1787122239769530,1787122239773391,1787122239793754
1,DEPTH,1787122239802853,1787122239806715,1787122239827107
1,DEPTH,1787122239837072,1787122239840935,1787122239861370
1,DEPTH,1787122239869525,1787122239873389,1787122239893796
1,DEPTH,1787122239869525,1787122239873389,1787122239927235
1,DEPTH,1787122239936193,1787122239940059,1787122239960614
1,DEPTH,1787122239969519,1787122239973386,1787122239993792
1,DEPTH,1787122240002850,1787122240006718,1787122240027110
1,DEPTH,1787122240036185,1787122240040054,1787122240060408
1,DEPTH,1787122240069518,1787122240073388,1787122240093809
1,DEPTH,1787122240102854,1787122240106725,1787122240127496
1,DEPTH,1787122240136187,1787122240140059,1787122240160461
1,DEPTH,1787122240169525,1787122240173398,1787122240193959
1,DEPTH,1787122240202858,1787122240206732,1787122240227123
1,DEPTH,1787122240236188,1787122240240063,1787122240260651
1,DEPTH,1787122240269520,1787122240273396,1787122240294129
1,DEPTH,1787122240302859,1787122240306736,1787122240327163
1,DEPTH,1787122240336188,1787122240340066,1787122240360560
1,DEPTH,1787122240369520,1787122240373399,1787122240394151
1,DEPTH,1787122240402855,1787122240406735,1787122240427335
1,DEPTH,1787122240436189,1787122240440070,1787122240460685
1,DEPTH,1787122240469525,1787122240473407,1787122240494111
1,DEPTH,1787122240502866,1787122240506749,1787122240527120
1,DEPTH,1787122240536194,1787122240540078,1787122240560611
1,DEPTH,1787122240569525,1787122240573410,1787122240593804
1,DEPTH,1787122240602863,1787122240606749,1787122240627124
1,DEPTH,1787122240636194,1787122240640081,1787122240660475
1,DEPTH,1787122240669526,1787122240673414,1787122240693774
1,DEPTH,1787122240702862,1787122240706664,1787122240727098
1,DEPTH,1787122240736198,1787122240740000,1787122240760624
1,DEPTH,1787122240769527,1787122240773330,1787122240793853
1,DEPTH,1787122240802863,1787122240806667,1787122240827071
1,DEPTH,1787122240836198,1787122240840002,1787122240860525
1,DEPTH,1787122240869525,1787122240873330,1787122240894123
1,DEPTH,1787122240902865,1787122240906671,1787122240927089
1,DEPTH,1787122240936200,1787122240940006,1787122240960445
1,DEPTH,1787122240969528,1787122240973335,1787122240993759
1,DEPTH,1787122241002861,1787122241006669,1787122241027076
1,DEPTH,1787122241036202,1787122241040010,1787122241060482
1,DEPTH,1787122241069549,1787122241073358,1787122241093883
1,DEPTH,1787122241102866,1787122241106676,1787122241127074
1,DEPTH,1787122241136195,1787122241140005,1787122241160402
1,DEPTH,1787122241169530,1787122241173341,1787122241193749
1,DEPTH,1787122241202861,1787122241206673,1787122241227100
1,DEPTH,1787122241236202,1787122241240014,1787122241260447
1,COLOR,1787122236269550,1787122236272340,1787122236289318
1,COLOR,1787122236302872,1787122236305655,1787122236322284
1,COLOR,1787122236336205,1787122236338982,1787122236355612
1,COLOR,1787122236369539,1787122236372310,1787122236389125
1,COLOR,1787122236402878,1787122236405642,1787122236422292
1,COLOR,1787122236436206,1787122236438964,1787122236455795
1,COLOR,1787122236469550,1787122236472301,1787122236489135
1,COLOR,1787122236502878,1787122236505623,1787122236522320
1,COLOR,1787122236536208,1787122236538946,1787122236556034
1,COLOR,1787122236569547,1787122236572279,1787122236589369
1,COLOR,1787122236602876,1787122236605602,1787122236622628
1,COLOR,1787122236636212,1787122236638931,1787122236655987
1,COLOR,1787122236669550,1787122236672263,1787122236689034
1,COLOR,1787122236702881,1787122236706103,1787122236722633
1,COLOR,1787122236736217,1787122236739436,1787122236755913
1,COLOR,1787122236769547,1787122236772763,1787122236789202
1,COLOR,1787122236802880,1787122236806093,1787122236822837
1,COLOR,1787122236836217,1787122236839427,1787122236857659
1,COLOR,1787122236869556,1787122236872763,1787122236889154
1,COLOR,1787122236902886,1787122236906091,1787122236922328
1,COLOR,1787122236936214,1787122236939416,1787122236955692
1,COLOR,1787122236969553,1787122236972752,1787122236988989
1,COLOR,1787122237002885,1787122237006081,1787122237022383
1,COLOR,1787122237036228,1787122237039421,1787122237055943
1,COLOR,1787122237069554,1787122237072744,1787122237089076
1,COLOR,1787122237102883,1787122237106070,1787122237122293
1,COLOR,1787122237136218,1787122237139402,1787122237155945
1,COLOR,1787122237169554,1787122237172735,1787122237189419
1,COLOR,1787122237202887,1787122237206065,1787122237222797
1,COLOR,1787122237236220,1787122237239395,1787122237255887
1,COLOR,1787122237269553,1787122237272726,1787122237288902
1,COLOR,1787122237302893,1787122237306063,1787122237322635
1,COLOR,1787122237336225,1787122237339392,1787122237355938
1,COLOR,1787122237369555,1787122237372719,1787122237389264
1,COLOR,1787122237402884,1787122237406045,1787122237422726
